City,Zip_Code,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,Churn_Label
Mammoth_Lakes,93546,Male,No,No,No,58,Yes,Yes,Fiber_optic,No,No,No,Yes,No,No,Month-to-month,No,Bank_transfer_(automatic),80.65,4807.35,No
Palmdale,93550,Female,No,Yes,Yes,18,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,Yes,Credit_card_(automatic),24.65,471.35,No
Palmdale,93551,Female,No,Yes,Yes,47,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,Yes,Bank_transfer_(automatic),21.3,1041.8,No
Palmdale,93552,Female,No,Yes,Yes,70,Yes,Yes,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,Two_year,Yes,Electronic_check,110.2,7689.8,No
Randsburg,93554,Female,No,Yes,Yes,36,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit_card_(automatic),51.05,1815,No
Ridgecrest,93555,Male,No,No,No,67,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,Yes,Mailed_check,19.8,1311.3,No
Rosamond,93560,Female,No,No,No,10,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,Yes,Mailed_check,19.9,199.45,No
Tehachapi,93561,Male,Yes,No,No,19,Yes,No,Fiber_optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic_check,87.3,1637.3,No
Trona,93562,Female,No,Yes,Yes,71,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,No,Bank_transfer_(automatic),19.85,1326.35,No
Valyermo,93563,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,Yes,Mailed_check,89.4,6376.55,No
Palmdale,93591,Female,No,Yes,Yes,48,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,No,Mailed_check,20,935.9,No
Ahwahnee,93601,Male,No,No,No,1,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Mailed_check,20.05,20.05,No
Auberry,93602,Male,No,Yes,Yes,18,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic_check,83.25,1611.15,No
Bass_Lake,93604,Male,Yes,Yes,No,67,Yes,Yes,Fiber_optic,No,Yes,No,Yes,Yes,Yes,Two_year,No,Bank_transfer_(automatic),102.9,6989.7,No
Big_Creek,93605,Male,No,Yes,Yes,69,No,No_phone_service,DSL,Yes,No,Yes,Yes,No,No,Two_year,No,Mailed_check,39.1,2779.5,No
Cantua_Creek,93608,Male,Yes,Yes,No,72,Yes,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,Yes,Mailed_check,114.5,8331.95,No
Caruthers,93609,Female,Yes,No,No,38,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,No,Mailed_check,20.2,735.9,No
Chowchilla,93610,Male,Yes,Yes,No,40,Yes,No,DSL,No,No,No,No,No,Yes,One_year,No,Electronic_check,55.8,2283.3,No
Clovis,93611,Female,No,Yes,Yes,61,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,Yes,Mailed_check,24.2,1445.2,No
Coarsegold,93614,Male,No,Yes,No,32,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One_year,Yes,Credit_card_(automatic),72.8,2333.05,No
Cutler,93615,Female,No,No,No,21,Yes,Yes,Fiber_optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit_card_(automatic),99.85,1992.55,No
Del_Rey,93616,Female,Yes,No,No,59,Yes,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,One_year,Yes,Electronic_check,99.5,5890,No
Dos_Palos,93620,Female,No,No,No,47,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,No,Credit_card_(automatic),20.25,1029.8,No
Dunlap,93621,Male,No,Yes,Yes,69,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,Yes,Bank_transfer_(automatic),26,1796.55,No
Firebaugh,93622,Male,No,No,No,2,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,Yes,Credit_card_(automatic),19.9,33.7,No
Fish_Camp,93623,Female,No,Yes,Yes,22,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Bank_transfer_(automatic),19.05,454.05,No
Five_Points,93624,Male,Yes,Yes,No,15,Yes,Yes,Fiber_optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic_check,96.5,1392.25,No
Fowler,93625,Female,No,No,No,53,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,No,Credit_card_(automatic),19.85,1049.6,No
Friant,93626,Female,Yes,Yes,No,28,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Mailed_check,25.7,734.6,No
Helm,93627,Male,No,No,No,22,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,No,Mailed_check,20.3,475.1,No
Kerman,93630,Male,Yes,Yes,No,16,Yes,No,Fiber_optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic_check,91.55,1540.05,No
Kingsburg,93631,Female,No,Yes,Yes,48,No,No_phone_service,DSL,Yes,Yes,No,Yes,No,No,Two_year,No,Mailed_check,39.4,1978.65,No
Lakeshore,93634,Male,Yes,Yes,No,30,Yes,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank_transfer_(automatic),105.7,3181.8,No
Los_Banos,93635,Female,No,No,No,3,Yes,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic_check,70.25,229.7,No
Madera,93637,Male,Yes,No,No,57,Yes,Yes,Fiber_optic,Yes,No,No,Yes,No,Yes,Two_year,No,Electronic_check,93.75,5625.55,No
Mendota,93640,Female,No,Yes,No,23,Yes,No,DSL,No,No,No,Yes,Yes,No,One_year,No,Bank_transfer_(automatic),60,1347.15,No
Miramonte,93641,Female,No,Yes,No,65,Yes,No,DSL,No,No,No,Yes,Yes,No,Two_year,Yes,Credit_card_(automatic),59.8,3808.2,No
North_Fork,93643,Male,No,Yes,No,44,Yes,No,Fiber_optic,No,No,No,No,Yes,Yes,One_year,Yes,Bank_transfer_(automatic),90.65,3974.15,No
Oakhurst,93644,Female,No,Yes,Yes,71,Yes,Yes,Fiber_optic,Yes,Yes,Yes,No,Yes,Yes,Two_year,Yes,Bank_transfer_(automatic),109,7661.8,No
O_Neals,93645,Female,No,Yes,No,37,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One_year,No,Credit_card_(automatic),68.1,2479.25,No
Orange_Cove,93646,Female,No,No,No,12,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Mailed_check,20.4,266.6,No
Orosi,93647,Male,No,Yes,Yes,69,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two_year,Yes,Bank_transfer_(automatic),81.95,5601.4,No
Parlier,93648,Female,No,No,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic_check,60.55,1982.6,No
Fresno,93650,Male,No,No,No,5,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank_transfer_(automatic),65.6,339.9,No
Prather,93651,Male,No,Yes,Yes,58,Yes,Yes,Fiber_optic,No,No,No,No,Yes,No,Two_year,No,Bank_transfer_(automatic),82.5,4828.05,No
Raisin_City,93652,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two_year,Yes,Bank_transfer_(automatic),82.3,5980.55,No
Raymond,93653,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two_year,No,Mailed_check,68.15,4808.7,No
Reedley,93654,Female,No,No,No,1,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Credit_card_(automatic),20.3,20.3,No
Sanger,93657,Male,No,Yes,Yes,53,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,No,Credit_card_(automatic),20.2,1068.15,No
San_Joaquin,93660,Female,No,No,No,27,Yes,No,Fiber_optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic_check,89.2,2383.6,No
South_Dos_Palos,93665,Female,No,Yes,No,18,Yes,No,Fiber_optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic_check,74.8,1438.05,No
Sultana,93666,Male,No,Yes,Yes,46,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,Yes,Mailed_check,20.2,917.45,No
Tollhouse,93667,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two_year,Yes,Credit_card_(automatic),84.4,6096.45,No
Wishon,93669,Female,No,Yes,No,4,No,No_phone_service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic_check,25.15,99.95,No
Traver,93673,Female,No,No,No,25,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,No,Credit_card_(automatic),19.8,475.2,No
Squaw_Valley,93675,Female,No,Yes,Yes,40,No,No_phone_service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic_check,50.85,2036.55,No
Fresno,93701,Male,No,Yes,No,63,Yes,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic_check,102.4,6444.05,No
Fresno,93703,Male,No,No,No,14,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit_card_(automatic),55.5,767.55,No
Fresno,93704,Male,Yes,Yes,No,72,Yes,Yes,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,Two_year,Yes,Bank_transfer_(automatic),109.75,7932.5,No
Fresno,93705,Male,No,No,No,39,Yes,Yes,Fiber_optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic_check,106.4,4040.65,No
Fresno,93706,Female,No,Yes,Yes,47,No,No_phone_service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two_year,Yes,Credit_card_(automatic),60,2768.65,No
Fresno,93710,Male,No,Yes,No,19,Yes,Yes,Fiber_optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit_card_(automatic),88.8,1672.35,No
Fresno,93721,Female,No,No,No,17,Yes,Yes,Fiber_optic,No,No,Yes,No,No,No,Month-to-month,No,Bank_transfer_(automatic),80.05,1345.65,No
Fresno,93722,Male,Yes,Yes,No,34,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic_check,75.55,2425.4,No
Fresno,93725,Female,No,No,No,42,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic_check,49.55,2077.95,No
Fresno,93727,Female,No,Yes,Yes,71,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,No,Credit_card_(automatic),23.9,1663.5,No
Fresno,93728,Male,Yes,Yes,No,19,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank_transfer_(automatic),66.4,1286.05,No
Salinas,93905,Male,No,No,No,57,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,No,Credit_card_(automatic),18.8,1094.35,No
Salinas,93906,Male,No,Yes,No,72,Yes,Yes,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,Two_year,Yes,Electronic_check,108.4,7719.5,No
Salinas,93907,Female,No,No,No,6,Yes,No,Fiber_optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed_check,85.95,514.6,No
Big_Sur,93920,Male,No,Yes,No,61,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two_year,No,Bank_transfer_(automatic),80.9,4932.5,No
Carmel,93923,Male,No,Yes,Yes,48,Yes,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,No,Credit_card_(automatic),111.8,5443.65,No
Carmel_Valley,93924,Male,No,No,No,16,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,Yes,Credit_card_(automatic),20.6,330.25,No
Gonzales,93926,Female,No,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic_check,44.6,122.7,No
Jolon,93928,Male,No,No,No,65,Yes,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Two_year,No,Credit_card_(automatic),105.1,6631.85,No
King_City,93930,Female,No,Yes,Yes,70,Yes,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,Yes,Credit_card_(automatic),115.15,8250,No
Lockwood,93932,Male,No,Yes,No,60,Yes,No,DSL,Yes,No,No,No,Yes,No,One_year,Yes,Mailed_check,59.8,3561.15,No
Marina,93933,Female,No,Yes,No,69,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,Yes,Electronic_check,26.3,1763.55,No
Monterey,93940,Female,Yes,No,No,35,Yes,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,No,Electronic_check,70.55,2419,No
Pacific_Grove,93950,Female,No,No,No,22,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,Yes,Mailed_check,20.05,470.2,No
Pebble_Beach,93953,Male,No,Yes,Yes,66,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two_year,No,Bank_transfer_(automatic),79.85,5234.95,No
Soledad,93960,Male,No,Yes,Yes,34,Yes,Yes,Fiber_optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit_card_(automatic),90.05,3097,No
Spreckels,93962,Female,No,Yes,Yes,72,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,No,Bank_transfer_(automatic),24.45,1709.1,No
Belmont,94002,Male,No,Yes,Yes,31,No,No_phone_service,DSL,Yes,No,Yes,Yes,Yes,Yes,One_year,No,Electronic_check,59.95,1848.8,No
Brisbane,94005,Male,No,No,Yes,30,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,No,Bank_transfer_(automatic),25.35,723.3,No
Daly_City,94015,Male,Yes,Yes,No,19,No,No_phone_service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit_card_(automatic),34.3,577.15,No
Half_Moon_Bay,94019,Female,No,Yes,No,65,Yes,Yes,Fiber_optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic_check,105.05,6914.95,No
La_Honda,94020,Female,No,Yes,Yes,30,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,No,Mailed_check,19.3,602.9,No
Loma_Mar,94021,Male,No,No,No,6,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,No,Mailed_check,19.15,124.4,No
Los_Altos,94022,Female,No,No,No,2,No,No_phone_service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic_check,51.4,96.8,No
Los_Altos,94024,Male,No,Yes,Yes,53,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic_check,71.85,3827.9,No
Menlo_Park,94025,Male,Yes,Yes,No,7,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic_check,75.4,533.05,No
Atherton,94027,Female,No,Yes,Yes,61,Yes,No,DSL,Yes,No,No,No,No,No,One_year,Yes,Bank_transfer_(automatic),49.7,2961.4,No
Millbrae,94030,Female,No,No,No,13,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic_check,78.75,995.35,No
Montara,94037,Male,Yes,Yes,No,35,Yes,Yes,Fiber_optic,No,No,Yes,No,No,No,One_year,Yes,Bank_transfer_(automatic),81.6,2815.25,No
Moss_Beach,94038,Female,No,Yes,No,2,Yes,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Credit_card_(automatic),70.4,154.8,No
Mountain_View,94041,Female,No,No,No,3,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,No,Electronic_check,76.1,257.6,No
Mountain_View,94043,Female,No,No,No,62,Yes,Yes,Fiber_optic,No,No,No,No,Yes,Yes,One_year,Yes,Bank_transfer_(automatic),94,5757.2,No
Pacifica,94044,Male,No,Yes,Yes,72,Yes,Yes,Fiber_optic,Yes,Yes,Yes,Yes,No,Yes,Two_year,No,Credit_card_(automatic),103.95,7517.7,No
Pescadero,94060,Male,No,Yes,No,63,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,Yes,Bank_transfer_(automatic),19.95,1234.8,No
Redwood_City,94062,Female,Yes,No,No,35,Yes,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,One_year,Yes,Bank_transfer_(automatic),110.8,3836.3,No
Redwood_City,94065,Male,No,Yes,No,62,Yes,Yes,Fiber_optic,Yes,Yes,No,No,No,Yes,One_year,No,Electronic_check,96.1,6001.45,No
San_Bruno,94066,Female,No,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed_check,48.8,720.1,No
San_Carlos,94070,Female,No,No,No,55,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit_card_(automatic),50.55,2832.75,No
San_Gregorio,94074,Female,No,No,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed_check,44.65,472.25,No
Sunnyvale,94086,Female,No,No,No,61,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,No,Bank_transfer_(automatic),19.45,1336.35,No
Sunnyvale,94087,Female,No,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,No,Credit_card_(automatic),89.3,6388.65,No
San_Francisco,94102,Male,No,No,No,35,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,No,Mailed_check,19.25,677.9,No
San_Francisco,94103,Female,No,No,No,17,Yes,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,No,Bank_transfer_(automatic),70.5,1165.6,No
San_Francisco,94105,Female,No,Yes,No,47,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,No,Bank_transfer_(automatic),19.65,921.55,No
San_Francisco,94107,Female,No,Yes,No,3,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Mailed_check,20.85,72,No
San_Francisco,94108,Male,No,No,No,3,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,Yes,Mailed_check,19.65,68.35,No
San_Francisco,94109,Male,Yes,Yes,No,44,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,Yes,Credit_card_(automatic),19.35,847.25,No
San_Francisco,94110,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed_check,44,44,No
San_Francisco,94111,Female,No,Yes,Yes,44,Yes,Yes,Fiber_optic,No,Yes,Yes,No,No,Yes,One_year,No,Electronic_check,94.4,4295.35,No
San_Francisco,94116,Female,No,No,No,18,Yes,No,Fiber_optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic_check,75.4,1380.4,No
San_Francisco,94118,Female,No,Yes,No,65,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two_year,No,Bank_transfer_(automatic),71,4386.2,No
San_Francisco,94123,Male,No,No,No,3,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,No,Mailed_check,21.2,52.05,No
San_Francisco,94124,Male,No,Yes,No,33,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two_year,Yes,Mailed_check,61.05,2018.4,No
San_Francisco,94129,Female,No,No,No,34,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One_year,Yes,Bank_transfer_(automatic),79.95,2727.3,No
San_Francisco,94130,Female,No,Yes,Yes,14,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,Yes,Mailed_check,19.7,263.65,No
San_Francisco,94131,Female,No,No,No,13,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,Yes,Mailed_check,20.3,275.4,No
San_Francisco,94133,Male,No,Yes,Yes,23,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,No,Mailed_check,24.35,538.5,No
San_Francisco,94134,Female,No,Yes,Yes,47,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,No,Mailed_check,19.75,948.9,No
Palo_Alto,94301,Male,No,No,Yes,17,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed_check,50.3,846.8,No
Palo_Alto,94304,Male,Yes,Yes,No,59,No,No_phone_service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic_check,50.25,2997.45,No
Stanford,94305,Female,No,No,No,69,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two_year,Yes,Credit_card_(automatic),85.35,5897.4,No
San_Mateo,94401,Male,No,No,No,10,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed_check,51.65,524.5,No
San_Mateo,94402,Male,No,Yes,Yes,12,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,Yes,Bank_transfer_(automatic),24,269.65,No
San_Mateo,94404,Female,No,Yes,Yes,39,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed_check,59.85,2341.5,No
Alameda,94501,Male,Yes,Yes,No,71,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,No,Credit_card_(automatic),25.45,1789.65,No
Alameda,94502,Male,No,Yes,Yes,71,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,No,Credit_card_(automatic),23.9,1626.4,No
Danville,94506,Female,No,Yes,Yes,33,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,No,Credit_card_(automatic),24.15,800.3,No
Alamo,94507,Male,Yes,No,No,67,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed_check,75.7,5060.85,No
Benicia,94510,Female,No,Yes,No,9,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed_check,50.85,466.6,No
Bethel_Island,94511,Male,No,Yes,No,52,Yes,Yes,Fiber_optic,Yes,No,Yes,Yes,No,No,Two_year,Yes,Credit_card_(automatic),91.6,4627.8,No
Birds_Landing,94512,Female,No,No,No,70,Yes,Yes,Fiber_optic,No,Yes,No,No,Yes,Yes,One_year,No,Electronic_check,98.9,6838.6,No
Brentwood,94513,Male,No,No,No,1,Yes,No,Fiber_optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic_check,85,85,No
Calistoga,94515,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed_check,44.3,44.3,No
Concord,94518,Female,No,No,No,52,Yes,Yes,Fiber_optic,No,Yes,No,No,No,No,One_year,Yes,Mailed_check,80.2,4297.6,No
Concord,94519,Male,No,No,No,6,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed_check,60.9,414.1,No
Concord,94520,Male,No,Yes,No,7,No,No_phone_service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed_check,34.2,256.6,No
Pleasant_Hill,94523,Female,No,No,No,26,Yes,No,Fiber_optic,Yes,No,Yes,Yes,No,No,One_year,Yes,Credit_card_(automatic),87.15,2274.1,No
Crockett,94525,Male,No,Yes,Yes,25,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic_check,54.3,1296.8,No
Danville,94526,Male,No,No,No,69,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,Yes,Mailed_check,19.1,1268.85,No
El_Cerrito,94530,Female,No,No,No,72,Yes,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,Yes,Credit_card_(automatic),112.75,8192.6,No
Fairfield,94533,Male,No,No,No,4,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,Yes,Mailed_check,19.95,59.25,No
Travis_Afb,94535,Male,No,Yes,Yes,59,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,No,Mailed_check,19.5,1147.85,No
Fremont,94536,Male,No,No,No,67,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two_year,No,Bank_transfer_(automatic),65.55,4361.55,No
Fremont,94538,Female,Yes,No,No,26,Yes,No,Fiber_optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic_check,78.8,2006.1,No
Fremont,94539,Female,No,No,No,27,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One_year,No,Mailed_check,78.2,2078.95,No
Hayward,94541,Male,No,Yes,Yes,72,Yes,Yes,Fiber_optic,Yes,No,Yes,No,Yes,Yes,Two_year,No,Bank_transfer_(automatic),105.25,7609.75,No
Hayward,94542,Female,No,No,No,6,Yes,No,Fiber_optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic_check,89.25,487.05,No
Hayward,94544,Male,No,Yes,Yes,62,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,No,Credit_card_(automatic),20.65,1218.45,No
Hayward,94545,Male,No,No,No,20,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One_year,Yes,Electronic_check,68.7,1416.2,No
Castro_Valley,94546,Male,No,No,No,6,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit_card_(automatic),78.65,483.3,No
Hercules,94547,Male,No,No,No,51,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,No,Mailed_check,24.75,1234.6,No
